"serial","father","child","depth","access"
"url_520","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.slashfilm.com/2111155/avengers-doomsday-spider-man-brand-new-day-marvel-imax-releases","1","True"
"url_521","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://variety.com/2026/film/box-office/spider-man-brand-new-day-imax-release-odyssey-exclusive-run-ends-1236826306","1","True"
"url_522","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://gizmodo.com/new-marvel-studios-release-dates-avengers-blade-2000482779","1","True"
"url_523","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://screenrant.com/mcu-spider-man-4-release-date-sony-marvel","1","False"
"url_524","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.hollywoodreporter.com/news/netflix-nabs-streaming-rights-to-sonys-feature-beginning-in-2022","1","True"
"url_525","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://deadline.com/2021/04/disney-sony-streaming-spider-man-disney-plus-1234741215","1","True"
"url_526","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.hollywoodreporter.com/news/disney-nabs-post-pay-1-rights-for-sonys-feature-films","1","True"
"url_527","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://variety.com/2026/film/news/sony-netflix-streaming-movies-1236632330","1","True"
"url_528","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://variety.com/2026/film/box-office/spider-man-brand-new-day-2-billion-worldwide-box-office-second-fastest-milestone-1236834058","1","True"
"url_529","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://deadline.com/2026/08/spider-man-brand-new-day-box-office-records-1237016328","1","True"
"url_530","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://deadline.com/2026/08/box-office-spider-man-brand-new-day-billion-record-1237017056","1","True"
"url_531","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.hollywoodreporter.com/movies/movie-news/spider-man-brand-new-day-box-office-oak-street-paw-patrol-1236674347","1","True"
"url_532","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://deadline.com/2026/06/spider-man-brand-new-day-presales-record-1236959396","1","True"
"url_533","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://variety.com/2026/film/news/spider-man-brand-new-day-box-office-opening-records-1236822094","1","True"
"url_534","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://variety.com/2026/film/box-office/spider-man-brand-new-day-billion-dollars-six-days-1236826658","1","True"
"url_535","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://deadline.com/2026/08/box-office-spider-man-brand-new-day-fastest-half-billion-record-1237028214","1","True"
"url_536","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://deadline.com/2026/08/box-office-global-spider-man-brand-new-day-foreign-record-1237029582","1","True"
"url_537","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://deadline.com/2026/08/box-office-spider-man-brand-new-day-one-night-only-1237028481","1","True"
"url_538","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.the-numbers.com/market/2026/top-grossing-movies","1","True"
"url_539","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://variety.com/2026/film/box-office/spider-man-brand-new-day-box-office-opening-weekend-1236825953","1","True"
"url_540","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://deadline.com/2026/08/spider-man-brand-new-day-sony-india-box-office-1237029987","1","True"
"url_541","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://editorial.rottentomatoes.com/article/spider-man-brand-new-day-first-reviews","1","True"
"url_542","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.bbc.co.uk/news/articles/cwyeq0wpn0go","1","True"
"url_543","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/BBC_News","1","True"
"url_544","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.hollywoodreporter.com/movies/movie-news/spider-man-brand-new-day-box-office-superhero-fatigue-1236663071","1","True"
"url_545","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://ew.com/spider-man-brand-new-day-first-reactions-call-it-an-emotional-triumph-praise-sadie-sink-12028241","1","False"
"url_546","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.rottentomatoes.com/m/spider_man_brand_new_day","1","True"
"url_547","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.metacritic.com/movie/spider-man-brand-new-day","1","True"
"url_548","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://deadline.com/2026/07/spider-man-brand-new-day-review-tom-holland-and-zendaya-forge-a-challenging-path-forward-in-dark-and-thrilling-new-chapter-from-marvel-superhero-1237005422","1","True"
"url_549","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://variety.com/2026/film/reviews/spider-man-brand-new-day-review-tom-holland-zendaya-1236821873","1","True"
"url_550","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.theguardian.com/film/2026/jul/28/spider-man-brand-new-day-review-zendaya-saves-tom-hollands-semi-cronenberg-style-superhero","1","True"
"url_551","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://search.worldcat.org/issn/0261-3077","1","True"
"url_552","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.thewrap.com/creative-content/movies/spider-man-brand-new-day-review-tom-holland-zendaya","1","True"
"url_553","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.empireonline.com/movies/reviews/spider-man-brand-new-day","1","True"
"url_554","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.hollywoodreporter.com/movies/movie-reviews/spider-man-brand-new-day-review-tom-holland-zendaya-1236657988","1","True"
"url_555","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.indiewire.com/criticism/movies/spider-man-brand-new-day-review-1235207238","1","True"
"url_556","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.rollingstone.com/tv-movies/tv-movie-reviews/spider-man-brand-new-day-review-mcu-1235592690","1","True"
"url_557","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.gq.com/story/matt-damon-robert-pattinson-tom-holland-cover-interview-summer-2026","1","True"
"url_558","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://variety.com/2026/film/news/spider-man-actors-tom-holland-successor-1236824415","1","True"
"url_559","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.ign.com/articles/kevin-feige-says-marvel-has-movies-planned-all-the-way-up-to-2042-including-a-major-x-men-push-and-live-action-miles-morales","1","True"
"url_560","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://comicbook.com/movies/news/spider-man-producers-comments-about-mcu-future-is-great-news-for-marvel-fans","1","True"
"url_561","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://variety.com/2026/film/news/kevin-feige-spider-man-brand-new-day-sequel-tom-holland-1236826503","1","True"
"url_562","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://spidermanbrandnewday.movie","1","True"
"url_563","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.wikidata.org/wiki/Q113244935","1","True"
"url_564","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.marvel.com/movies/spider-man-brand-new-day","1","True"
"url_565","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.sonypictures.com/movies/spidermanbrandnewday","1","True"
"url_566","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.imdb.com/title/tt22084616","1","False"
"url_567","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Spider-Man_in_other_media","1","True"
"url_568","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Spider-Man_in_television","1","True"
"url_569","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Spidey_Super_Stories","1","True"
"url_570","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Spider-Man_and_His_Amazing_Friends","1","True"
"url_571","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Spider-Man_Unlimited","1","True"
"url_572","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Spidey_and_His_Amazing_Friends","1","True"
"url_573","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Your_Friendly_Neighborhood_Spider-Man","1","True"
"url_574","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Spider-Noir","1","True"
"url_575","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Spider-Man_Strikes_Back","1","True"
"url_576","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Spider-Man_2","1","True"
"url_577","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Spider-Man_3","1","True"
"url_578","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/The_Amazing_Spider-Man_2","1","True"
"url_579","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/List_of_video_games_featuring_Spider-Man","1","True"
"url_580","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Questprobe_featuring_Spider-Man","1","True"
"url_581","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Spider-Man_vs._The_Kingpin","1","True"
"url_582","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Spider-Man_in_literature","1","True"
"url_583","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Spider-Man_in_novels","1","True"
"url_584","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Spider-Man_book_series","1","True"
"url_585","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Mr._and_Mrs._Spider-Man","1","True"
"url_586","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Music_from_and_Inspired_by_Spider-Man","1","True"
"url_587","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/The_Amazing_Adventures_of_Spider-Man","1","True"
"url_588","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Meet_Spider-Man_and_the_Marvel_Super_Heroes","1","True"
"url_589","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/List_of_Spider-Man_enemies_in_other_media","1","True"
"url_590","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Green_Goblin_in_other_media","1","True"
"url_591","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/List_of_Spider-Man_films_cast_members","1","True"
"url_592","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Meant_to_Live","1","True"
"url_593","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Web_of_Night","1","True"
"url_594","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Najane_Kyun","1","True"
"url_595","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Spider-Man_Versus_Kraven_the_Hunter","1","True"
"url_596","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Viva_Spider-Man","1","True"
"url_597","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/3_Dev_Adam","1","True"
"url_598","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/SpiderBabe","1","True"
"url_599","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Spider-Plant_Man","1","True"
"url_600","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Italian_Spiderman","1","True"
"url_601","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Lego_Spider-Man","1","True"
"url_602","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/The_Spider-Man_of_Sudan","1","True"
"url_603","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/List_of_Spider-Man_film_cast_members","1","True"
"url_604","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/List_of_accolades_received_by_Marvel_Cinematic_Universe_films","1","True"
"url_605","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/List_of_accolades_received_by_Marvel_Cinematic_Universe_television_series","1","True"
"url_606","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Marvel_Cinematic_Universe_timeline","1","True"
"url_607","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Iron_Man_2","1","True"
"url_608","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Iron_Man_3","1","True"
"url_609","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Guardians_of_the_Galaxy_Vol._2","1","True"
"url_610","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Ant-Man_and_the_Wasp","1","True"
"url_611","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Avengers_assemble_scene","1","True"
"url_612","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Doctor_Strange_in_the_Multiverse_of_Madness","1","True"
"url_613","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/WandaVision","1","True"
"url_614","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/List_of_accolades_received_by_WandaVision","1","True"
"url_615","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/The_Falcon_and_the_Winter_Soldier","1","True"
"url_616","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Loki_season_1","1","True"
"url_617","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/The_Guardians_of_the_Galaxy_Holiday_Special","1","True"
"url_618","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Guardians_of_the_Galaxy_Vol._3","1","True"
"url_619","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/The_Marvels","1","True"
"url_620","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Loki_season_2","1","True"
"url_621","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Agatha_All_Along","1","True"
"url_622","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Your_Friendly_Neighborhood_Spider-Man_season_1","1","True"
"url_623","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Eyes_of_Wakanda","1","True"
"url_624","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/VisionQuest","1","True"
"url_625","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Your_Friendly_Neighborhood_Spider-Man_season_2","1","True"
"url_626","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Marvel_Studios_Animation","1","True"
"url_627","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Mid-credits_and_post-credits_scenes_in_the_Marvel_Cinematic_Universe","1","True"
"url_628","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Reception_of_the_Marvel_Cinematic_Universe","1","True"
"url_629","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/David_Maisel","1","True"
"url_630","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Victoria_Alonso","1","True"
"url_631","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Captain_America_in_film","1","True"
"url_632","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Fantastic_Four_in_film","1","True"
"url_633","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/X-Men_in_film","1","True"
"url_634","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Marvel_Television","1","True"
"url_635","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Agents_of_S.H.I.E.L.D.","1","True"
"url_636","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/List_of_Agents_of_S.H.I.E.L.D._episodes","1","True"
"url_637","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Agents_of_S.H.I.E.L.D._season_1","1","True"
"url_638","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Agents_of_S.H.I.E.L.D._season_2","1","True"
"url_639","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Agents_of_S.H.I.E.L.D._season_3","1","True"
"url_640","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Agents_of_S.H.I.E.L.D._season_4","1","True"
"url_641","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Agents_of_S.H.I.E.L.D._season_5","1","True"
"url_642","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Agents_of_S.H.I.E.L.D._season_6","1","True"
"url_643","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Agents_of_S.H.I.E.L.D._season_7","1","True"
"url_644","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/List_of_Agents_of_S.H.I.E.L.D._characters","1","True"
"url_645","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Agent_Carter_season_1","1","True"
"url_646","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Agent_Carter_season_2","1","True"
"url_647","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/List_of_Agent_Carter_characters","1","True"
"url_648","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Inhumans_premiere","1","True"
"url_649","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Daredevil_season_1","1","True"
"url_650","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Daredevil_season_2","1","True"
"url_651","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Daredevil_season_3","1","True"
"url_652","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Jessica_Jones_season_1","1","True"
"url_653","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Jessica_Jones_season_2","1","True"
"url_654","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Jessica_Jones_season_3","1","True"
"url_655","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/List_of_Jessica_Jones_characters","1","True"
"url_656","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Luke_Cage_season_1","1","True"
"url_657","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Luke_Cage_season_2","1","True"
"url_658","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/List_of_Luke_Cage_characters","1","True"
"url_659","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Iron_Fist_season_1","1","True"
"url_660","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Iron_Fist_season_2","1","True"
"url_661","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/List_of_Iron_Fist_characters","1","True"
"url_662","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/The_Punisher_season_1","1","True"
"url_663","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/The_Punisher_season_2","1","True"
"url_664","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Marvel_One-Shots","1","True"
"url_665","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Item_47","1","True"
"url_666","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/All_Hail_the_King","1","True"
"url_667","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Team_Thor","1","True"
"url_668","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/I_Am_Groot","1","True"
"url_669","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/WHIH_Newsfront","1","True"
"url_670","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Agents_of_S.H.I.E.L.D._web_series","1","True"
"url_671","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Marvel_Cinematic_Universe_tie-in_comics","1","True"
"url_672","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Lists_of_Marvel_Cinematic_Universe_cast_members","1","True"
"url_673","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/List_of_Marvel_Cinematic_Universe_film_actors","1","True"
"url_674","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Characters_of_the_Marvel_Cinematic_Universe","1","True"
"url_675","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Phil_Coulson","1","True"
"url_676","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/J.A.R.V.I.S.","1","True"
"url_677","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Kahhori","1","True"
"url_678","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Erik_Selvig","1","True"
"url_679","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Trevor_Slattery","1","True"
"url_680","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Hope_van_Dyne","1","True"
"url_681","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Leo_Fitz","1","True"
"url_682","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Melinda_May","1","True"
"url_683","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Jemma_Simmons","1","True"
"url_684","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Teams_and_organizations_of_the_Marvel_Cinematic_Universe","1","True"
"url_685","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Species_of_the_Marvel_Cinematic_Universe","1","True"
"url_686","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Features_of_the_Marvel_Cinematic_Universe","1","True"
"url_687","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/The_Blip","1","True"
"url_688","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Infinity_Stones","1","True"
"url_689","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Music_of_the_Marvel_Cinematic_Universe","1","True"
"url_690","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Live_to_Rise","1","True"
"url_691","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/All_the_Stars","1","True"
"url_692","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Deadpool_and_Korg_React","1","True"
"url_693","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Avengers_Campus","1","True"
"url_694","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Iron_Man_Experience","1","True"
"url_695","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Avengers_Infinity_Defense","1","True"
"url_696","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Stark_Flight_Lab","1","True"
"url_697","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Disney_Wish","1","True"
"url_698","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Outline_of_the_Marvel_Cinematic_Universe","1","True"
"url_699","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/List_of_films_based_on_Marvel_Comics_publications","1","True"
"url_700","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Blade_II","1","True"
"url_701","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Deadpool_2","1","True"
"url_702","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Punisher_in_film","1","True"
